incident_hour,is_male,is_couple,Average high in ºF ,Average low in ºF ,Days with precipitation ,Av. precipitation in inch ,total_sunlight,total_dark
22,1,1,52,32,13,6.1,698,742
20,1,1,52,32,13,6.1,698,742
21,1,1,52,32,13,6.1,698,742
23,1,1,52,32,13,6.1,698,742
20,1,1,52,32,13,6.1,698,742
0,1,1,52,32,13,6.1,698,742
23,1,1,52,32,13,6.1,698,742
2,0,1,52,32,13,6.1,698,742
14,0,1,52,32,13,6.1,698,742
21,0,1,52,32,13,6.1,698,742
11,0,1,52,32,13,6.1,698,742
0,1,1,52,32,13,6.1,698,742
20,1,1,52,32,13,6.1,698,742
8,1,1,52,32,13,6.1,698,742
15,1,1,52,32,13,6.1,698,742
18,1,1,52,32,13,6.1,698,742
22,1,1,52,32,13,6.1,698,742
22,1,1,52,32,13,6.1,698,742
22,1,1,52,32,13,6.1,698,742
15,1,1,52,32,13,6.1,698,742
7,1,1,52,32,13,6.1,698,742
18,1,1,52,32,13,6.1,698,742
11,1,1,52,32,13,6.1,698,742
0,1,1,52,32,13,6.1,698,742
21,1,1,52,32,13,6.1,698,742
19,1,1,52,32,13,6.1,698,742
1,1,1,52,32,13,6.1,698,742
22,1,1,52,32,13,6.1,698,742
0,1,1,52,32,13,6.1,698,742
15,1,1,52,32,13,6.1,698,742
7,1,1,52,32,13,6.1,698,742
20,0,1,52,32,13,6.1,698,742
10,0,1,52,32,13,6.1,698,742
4,0,1,52,32,13,6.1,698,742
4,0,1,52,32,13,6.1,698,742
4,0,1,52,32,13,6.1,698,742
4,0,1,52,32,13,6.1,698,742
3,0,1,52,32,13,6.1,698,742
23,0,1,52,32,13,6.1,698,742
10,1,1,52,32,13,6.1,698,742
14,1,1,52,32,13,6.1,698,742
22,1,1,52,32,13,6.1,698,742
15,1,1,52,32,13,6.1,698,742
15,1,1,52,32,13,6.1,698,742
19,1,1,52,32,13,6.1,698,742
4,0,1,52,32,13,6.1,698,742
4,0,1,52,32,13,6.1,698,742
4,0,1,52,32,13,6.1,698,742
4,0,1,52,32,13,6.1,698,742
12,1,1,52,32,13,6.1,698,742
7,1,1,52,32,13,6.1,698,742
17,1,1,52,32,13,6.1,698,742
23,1,1,52,32,13,6.1,698,742
19,1,0,52,32,13,6.1,698,742
10,0,1,52,32,13,6.1,698,742
6,0,1,52,32,13,6.1,698,742
1,1,1,52,32,13,6.1,698,742
18,1,1,52,32,13,6.1,698,742
11,1,1,52,32,13,6.1,698,742
15,1,1,52,32,13,6.1,698,742
14,1,1,52,32,13,6.1,698,742
10,0,1,52,32,13,6.1,700,740
10,0,1,52,32,13,6.1,700,740
1,0,1,52,32,13,6.1,700,740
5,0,1,52,32,13,6.1,700,740
12,0,1,52,32,13,6.1,700,740
19,0,1,52,32,13,6.1,700,740
20,0,1,52,32,13,6.1,700,740
10,0,1,52,32,13,6.1,700,740
22,0,1,52,32,13,6.1,700,740
5,0,1,52,32,13,6.1,700,740
0,0,1,52,32,13,6.1,700,740
23,0,1,52,32,13,6.1,700,740
0,0,1,52,32,13,6.1,700,740
19,0,1,52,32,13,6.1,700,740
14,0,1,52,32,13,6.1,700,740
20,0,1,52,32,13,6.1,700,740
17,0,1,52,32,13,6.1,700,740
20,1,1,52,32,13,6.1,700,740
10,1,1,52,32,13,6.1,700,740
0,1,1,52,32,13,6.1,700,740
10,1,1,52,32,13,6.1,700,740
1,1,1,52,32,13,6.1,700,740
18,1,1,52,32,13,6.1,700,740
18,1,1,52,32,13,6.1,700,740
20,1,1,52,32,13,6.1,700,740
11,1,1,52,32,13,6.1,700,740
12,1,1,52,32,13,6.1,700,740
12,1,1,52,32,13,6.1,700,740
4,1,1,52,32,13,6.1,700,740
21,1,1,52,32,13,6.1,700,740
23,1,1,52,32,13,6.1,700,740
14,1,1,52,32,13,6.1,700,740
15,1,1,52,32,13,6.1,700,740
19,1,1,52,32,13,6.1,700,740
8,1,1,52,32,13,6.1,700,740
12,1,1,52,32,13,6.1,700,740
5,1,1,52,32,13,6.1,700,740
15,1,1,52,32,13,6.1,700,740
23,1,1,52,32,13,6.1,700,740
14,1,1,52,32,13,6.1,700,740
5,1,1,52,32,13,6.1,700,740
4,1,1,52,32,13,6.1,700,740
12,1,1,52,32,13,6.1,700,740
21,1,1,52,32,13,6.1,700,740
1,1,1,52,32,13,6.1,700,740
9,1,1,52,32,13,6.1,700,740
16,1,1,52,32,13,6.1,700,740
13,1,1,52,32,13,6.1,700,740
17,1,1,52,32,13,6.1,700,740
18,1,1,52,32,13,6.1,700,740
20,1,1,52,32,13,6.1,700,740
0,1,1,52,32,13,6.1,700,740
23,1,1,52,32,13,6.1,700,740
13,1,1,52,32,13,6.1,700,740
18,1,1,52,32,13,6.1,700,740
10,1,1,52,32,13,6.1,700,740
21,1,1,52,32,13,6.1,700,740
14,1,1,52,32,13,6.1,700,740
20,1,1,52,32,13,6.1,700,740
18,1,1,52,32,13,6.1,700,740
7,1,1,52,32,13,6.1,700,740
11,1,1,52,32,13,6.1,700,740
19,1,1,52,32,13,6.1,700,740
13,1,1,52,32,13,6.1,700,740
23,1,1,52,32,13,6.1,700,740
20,1,1,52,32,13,6.1,700,740
7,1,1,52,32,13,6.1,700,740
13,1,1,52,32,13,6.1,700,740
18,1,1,52,32,13,6.1,700,740
22,1,1,52,32,13,6.1,700,740
11,1,1,52,32,13,6.1,700,740
20,1,1,52,32,13,6.1,700,740
22,1,1,52,32,13,6.1,700,740
15,1,1,52,32,13,6.1,700,740
3,1,1,52,32,13,6.1,700,740
20,1,1,52,32,13,6.1,700,740
23,1,1,52,32,13,6.1,700,740
21,0,1,52,32,13,6.1,700,740
21,0,1,52,32,13,6.1,700,740
23,0,1,52,32,13,6.1,700,740
20,0,1,52,32,13,6.1,700,740
21,1,1,52,32,13,6.1,700,740
21,1,1,52,32,13,6.1,700,740
20,1,1,52,32,13,6.1,700,740
8,1,1,52,32,13,6.1,700,740
18,0,1,52,32,13,6.1,700,740
22,0,1,52,32,13,6.1,700,740
16,0,1,52,32,13,6.1,700,740
17,0,1,52,32,13,6.1,700,740
17,0,1,52,32,13,6.1,700,740
8,1,1,52,32,13,6.1,700,740
14,1,1,52,32,13,6.1,700,740
21,1,1,52,32,13,6.1,700,740
23,1,1,52,32,13,6.1,700,740
23,1,1,52,32,13,6.1,700,740
21,1,1,52,32,13,6.1,700,740
12,1,1,52,32,13,6.1,700,740
8,1,1,52,32,13,6.1,700,740
18,1,1,52,32,13,6.1,700,740
1,1,1,52,32,13,6.1,700,740
2,1,1,52,32,13,6.1,700,740
23,1,1,52,32,13,6.1,700,740
5,1,1,52,32,13,6.1,700,740
22,1,1,52,32,13,6.1,700,740
22,1,1,52,32,13,6.1,700,740
16,1,1,52,32,13,6.1,700,740
22,1,1,52,32,13,6.1,700,740
16,1,1,52,32,13,6.1,700,740
17,1,1,52,32,13,6.1,700,740
17,1,1,52,32,13,6.1,700,740
16,0,0,52,32,13,6.1,700,740
17,0,1,52,32,13,6.1,700,740
15,1,1,52,32,13,6.1,700,740
22,1,0,52,32,13,6.1,700,740
5,0,1,52,32,13,6.1,700,740
12,0,1,52,32,13,6.1,700,740
20,1,1,52,32,13,6.1,700,740
17,1,1,52,32,13,6.1,700,740
1,1,1,52,32,13,6.1,700,740
18,1,1,52,32,13,6.1,700,740
12,1,1,52,32,13,6.1,700,740
12,1,1,52,32,13,6.1,700,740
11,1,1,52,32,13,6.1,700,740
12,1,1,52,32,13,6.1,700,740
9,1,1,52,32,13,6.1,700,740
0,1,1,52,32,13,6.1,700,740
11,1,1,52,32,13,6.1,700,740
11,1,1,52,32,13,6.1,700,740
22,1,1,52,32,13,6.1,700,740
17,1,0,52,32,13,6.1,700,740
0,1,0,52,32,13,6.1,700,740
10,0,1,52,32,13,6.1,700,740
18,1,0,52,32,13,6.1,700,740
11,1,1,52,32,13,6.1,700,740
19,1,1,52,32,13,6.1,700,740
9,0,0,52,32,13,6.1,700,740
23,0,1,52,32,13,6.1,700,740
19,0,1,52,32,13,6.1,700,740
9,0,1,52,32,13,6.1,700,740
13,0,1,52,32,13,6.1,700,740
18,1,1,52,32,13,6.1,700,740
11,1,1,52,32,13,6.1,700,740
12,1,1,52,32,13,6.1,700,740
23,1,1,52,32,13,6.1,700,740
11,1,1,52,32,13,6.1,700,740
18,0,1,52,32,13,6.1,700,740
10,0,1,52,32,13,6.1,700,740
20,1,1,52,32,13,6.1,700,740
21,1,1,52,32,13,6.1,700,740
0,1,0,52,32,13,6.1,703,737
21,0,0,52,32,13,6.1,703,737
8,1,0,52,32,13,6.1,703,737
20,1,0,52,32,13,6.1,703,737
18,1,0,52,32,13,6.1,703,737
19,1,0,52,32,13,6.1,703,737
13,1,0,52,32,13,6.1,703,737
14,0,1,52,32,13,6.1,703,737
10,0,1,52,32,13,6.1,703,737
23,0,1,52,32,13,6.1,703,737
14,0,1,52,32,13,6.1,703,737
12,0,1,52,32,13,6.1,703,737
6,0,1,52,32,13,6.1,703,737
11,0,1,52,32,13,6.1,703,737
19,0,1,52,32,13,6.1,703,737
11,0,1,52,32,13,6.1,703,737
23,0,1,52,32,13,6.1,703,737
18,0,1,52,32,13,6.1,703,737
11,0,1,52,32,13,6.1,703,737
21,0,1,52,32,13,6.1,703,737
21,0,1,52,32,13,6.1,703,737
1,0,1,52,32,13,6.1,703,737
23,0,1,52,32,13,6.1,703,737
0,0,1,52,32,13,6.1,703,737
8,0,1,52,32,13,6.1,703,737
17,0,1,52,32,13,6.1,703,737
13,1,1,52,32,13,6.1,703,737
11,1,1,52,32,13,6.1,703,737
11,1,1,52,32,13,6.1,703,737
14,1,1,52,32,13,6.1,703,737
14,1,1,52,32,13,6.1,703,737
19,1,1,52,32,13,6.1,703,737
4,1,1,52,32,13,6.1,703,737
0,1,1,52,32,13,6.1,703,737
22,1,1,52,32,13,6.1,703,737
0,1,1,52,32,13,6.1,703,737
12,1,1,52,32,13,6.1,703,737
20,1,1,52,32,13,6.1,703,737
20,1,1,52,32,13,6.1,703,737
17,1,1,52,32,13,6.1,703,737
5,1,1,52,32,13,6.1,703,737
4,1,1,52,32,13,6.1,703,737
11,1,1,52,32,13,6.1,703,737
11,1,1,52,32,13,6.1,703,737
14,1,1,52,32,13,6.1,703,737
1,1,1,52,32,13,6.1,703,737
17,1,1,52,32,13,6.1,703,737
2,1,1,52,32,13,6.1,703,737
21,1,1,52,32,13,6.1,703,737
1,1,1,52,32,13,6.1,703,737
13,1,1,52,32,13,6.1,703,737
23,1,1,52,32,13,6.1,703,737
9,1,1,52,32,13,6.1,703,737
18,1,1,52,32,13,6.1,703,737
22,1,1,52,32,13,6.1,703,737
0,1,1,52,32,13,6.1,703,737
5,1,1,52,32,13,6.1,703,737
12,1,1,52,32,13,6.1,703,737
10,1,1,52,32,13,6.1,703,737
0,1,1,52,32,13,6.1,703,737
15,1,1,52,32,13,6.1,703,737
20,1,1,52,32,13,6.1,703,737
0,1,1,52,32,13,6.1,703,737
19,1,1,52,32,13,6.1,703,737
15,1,1,52,32,13,6.1,703,737
21,1,1,52,32,13,6.1,703,737
20,1,1,52,32,13,6.1,703,737
8,1,1,52,32,13,6.1,703,737
19,1,1,52,32,13,6.1,703,737
1,1,1,52,32,13,6.1,703,737
20,1,1,52,32,13,6.1,703,737
5,1,1,52,32,13,6.1,703,737
6,1,1,52,32,13,6.1,703,737
3,1,1,52,32,13,6.1,703,737
8,1,1,52,32,13,6.1,703,737
21,1,1,52,32,13,6.1,703,737
3,1,1,52,32,13,6.1,703,737
20,1,1,52,32,13,6.1,703,737
17,1,1,52,32,13,6.1,703,737
19,1,1,52,32,13,6.1,703,737
22,1,1,52,32,13,6.1,703,737
9,1,1,52,32,13,6.1,703,737
7,1,1,52,32,13,6.1,703,737
17,1,1,52,32,13,6.1,703,737
5,1,1,52,32,13,6.1,703,737
14,1,1,52,32,13,6.1,703,737
21,1,1,52,32,13,6.1,703,737
19,1,1,52,32,13,6.1,703,737
18,1,1,52,32,13,6.1,703,737
7,1,1,52,32,13,6.1,703,737
7,1,1,52,32,13,6.1,703,737
15,0,1,52,32,13,6.1,703,737
21,1,1,52,32,13,6.1,703,737
15,1,1,52,32,13,6.1,703,737
21,1,1,52,32,13,6.1,703,737
0,0,1,52,32,13,6.1,703,737
4,0,1,52,32,13,6.1,703,737
7,0,1,52,32,13,6.1,703,737
7,0,1,52,32,13,6.1,703,737
4,1,1,52,32,13,6.1,703,737
11,1,1,52,32,13,6.1,703,737
16,1,1,52,32,13,6.1,703,737
8,1,1,52,32,13,6.1,703,737
4,1,1,52,32,13,6.1,703,737
13,1,1,52,32,13,6.1,703,737
22,1,1,52,32,13,6.1,703,737
2,1,1,52,32,13,6.1,703,737
10,1,1,52,32,13,6.1,703,737
11,1,1,52,32,13,6.1,703,737
2,1,1,52,32,13,6.1,703,737
15,1,1,52,32,13,6.1,703,737
23,1,1,52,32,13,6.1,703,737
21,1,1,52,32,13,6.1,703,737
22,1,1,52,32,13,6.1,703,737
18,1,1,52,32,13,6.1,703,737
0,1,1,52,32,13,6.1,703,737
7,1,1,52,32,13,6.1,703,737
4,1,1,52,32,13,6.1,703,737
1,1,1,52,32,13,6.1,703,737
15,1,1,52,32,13,6.1,703,737
19,1,1,52,32,13,6.1,703,737
20,1,0,52,32,13,6.1,703,737
13,1,0,52,32,13,6.1,703,737
11,0,1,52,32,13,6.1,703,737
19,0,1,52,32,13,6.1,703,737
13,1,1,52,32,13,6.1,703,737
1,1,1,52,32,13,6.1,703,737
1,1,1,52,32,13,6.1,703,737
21,1,1,52,32,13,6.1,703,737
1,1,1,52,32,13,6.1,703,737
8,1,1,52,32,13,6.1,703,737
7,0,1,52,32,13,6.1,703,737
15,1,1,52,32,13,6.1,703,737
1,0,1,52,32,13,6.1,703,737
7,1,1,52,32,13,6.1,703,737
3,0,1,52,32,13,6.1,703,737
14,1,1,52,32,13,6.1,703,737
18,1,1,52,32,13,6.1,703,737
22,1,1,52,32,13,6.1,703,737
10,1,1,52,32,13,6.1,703,737
8,0,1,52,32,13,6.1,703,737
4,1,1,52,32,13,6.1,703,737
21,1,1,52,32,13,6.1,703,737
19,1,1,52,32,13,6.1,706,734
23,1,0,52,32,13,6.1,706,734
17,0,1,52,32,13,6.1,706,734
20,0,1,52,32,13,6.1,706,734
11,0,1,52,32,13,6.1,706,734
11,0,1,52,32,13,6.1,706,734
4,0,1,52,32,13,6.1,706,734
10,0,1,52,32,13,6.1,706,734
10,0,1,52,32,13,6.1,706,734
23,0,1,52,32,13,6.1,706,734
20,0,1,52,32,13,6.1,706,734
2,0,1,52,32,13,6.1,706,734
17,0,1,52,32,13,6.1,706,734
4,0,1,52,32,13,6.1,706,734
23,0,1,52,32,13,6.1,706,734
3,0,1,52,32,13,6.1,706,734
2,0,1,52,32,13,6.1,706,734
4,0,1,52,32,13,6.1,706,734
18,0,1,52,32,13,6.1,706,734
15,0,1,52,32,13,6.1,706,734
12,0,1,52,32,13,6.1,706,734
0,1,1,52,32,13,6.1,706,734
20,1,1,52,32,13,6.1,706,734
11,1,1,52,32,13,6.1,706,734
18,1,1,52,32,13,6.1,706,734
18,1,1,52,32,13,6.1,706,734
17,1,1,52,32,13,6.1,706,734
19,1,1,52,32,13,6.1,706,734
6,1,1,52,32,13,6.1,706,734
6,1,1,52,32,13,6.1,706,734
12,1,1,52,32,13,6.1,706,734
12,1,1,52,32,13,6.1,706,734
16,1,1,52,32,13,6.1,706,734
19,1,1,52,32,13,6.1,706,734
0,1,1,52,32,13,6.1,706,734
0,1,1,52,32,13,6.1,706,734
1,1,1,52,32,13,6.1,706,734
1,1,1,52,32,13,6.1,706,734
16,1,1,52,32,13,6.1,706,734
21,1,1,52,32,13,6.1,706,734
4,1,1,52,32,13,6.1,706,734
8,1,1,52,32,13,6.1,706,734
1,1,1,52,32,13,6.1,706,734
10,1,1,52,32,13,6.1,706,734
10,1,1,52,32,13,6.1,706,734
22,1,1,52,32,13,6.1,706,734
5,1,1,52,32,13,6.1,706,734
20,1,1,52,32,13,6.1,706,734
10,1,1,52,32,13,6.1,706,734
19,1,1,52,32,13,6.1,706,734
2,1,1,52,32,13,6.1,706,734
1,1,1,52,32,13,6.1,706,734
18,1,1,52,32,13,6.1,706,734
12,1,1,52,32,13,6.1,706,734
21,1,1,52,32,13,6.1,706,734
1,1,1,52,32,13,6.1,706,734
21,1,1,52,32,13,6.1,706,734
15,1,1,52,32,13,6.1,706,734
18,1,1,52,32,13,6.1,706,734
15,1,1,52,32,13,6.1,706,734
22,1,1,52,32,13,6.1,706,734
16,1,1,52,32,13,6.1,706,734
1,1,1,52,32,13,6.1,706,734
20,1,1,52,32,13,6.1,706,734
12,1,1,52,32,13,6.1,706,734
14,1,1,52,32,13,6.1,706,734
20,1,1,52,32,13,6.1,706,734
0,1,1,52,32,13,6.1,706,734
0,1,1,52,32,13,6.1,706,734
12,1,1,52,32,13,6.1,706,734
16,1,1,52,32,13,6.1,706,734
6,1,1,52,32,13,6.1,706,734
15,1,1,52,32,13,6.1,706,734
23,1,1,52,32,13,6.1,706,734
8,1,1,52,32,13,6.1,706,734
12,0,1,52,32,13,6.1,706,734
21,0,1,52,32,13,6.1,706,734
22,0,1,52,32,13,6.1,706,734
22,0,1,52,32,13,6.1,706,734
17,0,1,52,32,13,6.1,706,734
13,1,1,52,32,13,6.1,706,734
15,1,1,52,32,13,6.1,706,734
17,1,1,52,32,13,6.1,706,734
21,1,1,52,32,13,6.1,706,734
12,1,1,52,32,13,6.1,706,734
0,1,1,52,32,13,6.1,706,734
13,1,1,52,32,13,6.1,706,734
22,1,1,52,32,13,6.1,706,734
0,1,1,52,32,13,6.1,706,734
19,1,1,52,32,13,6.1,706,734
8,1,1,52,32,13,6.1,706,734
22,1,1,52,32,13,6.1,706,734
20,1,1,52,32,13,6.1,706,734
17,1,1,52,32,13,6.1,706,734
2,1,1,52,32,13,6.1,706,734
21,1,1,52,32,13,6.1,706,734
22,1,1,52,32,13,6.1,706,734
0,1,1,52,32,13,6.1,706,734
9,1,1,52,32,13,6.1,706,734
7,1,0,52,32,13,6.1,706,734
11,0,1,52,32,13,6.1,706,734
11,0,1,52,32,13,6.1,706,734
0,0,1,52,32,13,6.1,706,734
23,0,1,52,32,13,6.1,706,734
11,1,1,52,32,13,6.1,706,734
17,1,1,52,32,13,6.1,706,734
8,1,1,52,32,13,6.1,706,734
3,1,1,52,32,13,6.1,706,734
13,1,1,52,32,13,6.1,706,734
23,1,1,52,32,13,6.1,706,734
23,0,1,52,32,13,6.1,706,734
3,0,1,52,32,13,6.1,706,734
3,0,1,52,32,13,6.1,706,734
1,1,1,52,32,13,6.1,706,734
12,1,1,52,32,13,6.1,706,734
23,0,1,52,32,13,6.1,706,734
0,1,1,52,32,13,6.1,706,734
22,1,1,52,32,13,6.1,706,734
15,1,1,52,32,13,6.1,706,734
0,1,1,52,32,13,6.1,706,734
0,1,1,52,32,13,6.1,706,734
17,1,0,52,32,13,6.1,706,734
13,0,1,52,32,13,6.1,706,734
15,0,1,52,32,13,6.1,706,734
3,0,1,52,32,13,6.1,706,734
15,0,1,52,32,13,6.1,706,734
19,1,1,52,32,13,6.1,706,734
10,1,1,52,32,13,6.1,706,734
10,1,1,52,32,13,6.1,706,734
10,1,1,52,32,13,6.1,706,734
1,1,1,52,32,13,6.1,706,734
9,1,1,52,32,13,6.1,706,734
9,1,1,52,32,13,6.1,706,734
14,0,1,52,32,13,6.1,706,734
0,1,1,52,32,13,6.1,706,734
0,1,1,52,32,13,6.1,706,734
12,1,1,52,32,13,6.1,706,734
10,1,1,52,32,13,6.1,706,734
5,1,1,52,32,13,6.1,706,734
11,1,1,52,32,13,6.1,706,734
15,1,1,52,32,13,6.1,706,734
21,1,1,52,32,13,6.1,706,734
14,0,1,52,32,13,6.1,706,734
1,1,1,52,32,13,6.1,706,734
12,1,0,52,32,13,6.1,708,732
22,1,0,52,32,13,6.1,708,732
0,1,0,52,32,13,6.1,708,732
3,1,0,52,32,13,6.1,708,732
8,0,1,52,32,13,6.1,708,732
16,0,1,52,32,13,6.1,708,732
0,0,1,52,32,13,6.1,708,732
4,0,1,52,32,13,6.1,708,732
11,0,1,52,32,13,6.1,708,732
11,0,1,52,32,13,6.1,708,732
10,0,1,52,32,13,6.1,708,732
23,0,1,52,32,13,6.1,708,732
3,0,1,52,32,13,6.1,708,732
9,0,1,52,32,13,6.1,708,732
9,0,1,52,32,13,6.1,708,732
19,0,1,52,32,13,6.1,708,732
18,0,1,52,32,13,6.1,708,732
16,0,1,52,32,13,6.1,708,732
23,0,1,52,32,13,6.1,708,732
1,0,1,52,32,13,6.1,708,732
16,0,1,52,32,13,6.1,708,732
5,0,1,52,32,13,6.1,708,732
0,0,1,52,32,13,6.1,708,732
12,1,1,52,32,13,6.1,708,732
12,1,1,52,32,13,6.1,708,732
20,1,1,52,32,13,6.1,708,732
16,1,1,52,32,13,6.1,708,732
10,1,1,52,32,13,6.1,708,732
18,1,1,52,32,13,6.1,708,732
15,1,1,52,32,13,6.1,708,732
18,1,1,52,32,13,6.1,708,732
17,1,1,52,32,13,6.1,708,732
13,1,1,52,32,13,6.1,708,732
1,1,1,52,32,13,6.1,708,732
6,1,1,52,32,13,6.1,708,732
1,1,1,52,32,13,6.1,708,732
21,1,1,52,32,13,6.1,708,732
16,1,1,52,32,13,6.1,708,732
18,1,1,52,32,13,6.1,708,732
10,1,1,52,32,13,6.1,708,732
16,1,1,52,32,13,6.1,708,732
20,1,1,52,32,13,6.1,708,732
20,1,1,52,32,13,6.1,708,732
0,1,1,52,32,13,6.1,708,732
23,1,1,52,32,13,6.1,708,732
11,1,1,52,32,13,6.1,708,732
21,1,1,52,32,13,6.1,708,732
11,1,1,52,32,13,6.1,708,732
7,1,1,52,32,13,6.1,708,732
23,1,1,52,32,13,6.1,708,732
0,1,1,52,32,13,6.1,708,732
12,1,1,52,32,13,6.1,708,732
4,1,1,52,32,13,6.1,708,732
12,1,1,52,32,13,6.1,708,732
6,1,1,52,32,13,6.1,708,732
6,1,1,52,32,13,6.1,708,732
10,1,1,52,32,13,6.1,708,732
2,1,1,52,32,13,6.1,708,732
10,1,1,52,32,13,6.1,708,732
0,1,1,52,32,13,6.1,708,732
22,1,1,52,32,13,6.1,708,732
10,1,1,52,32,13,6.1,708,732
0,1,1,52,32,13,6.1,708,732
18,1,1,52,32,13,6.1,708,732
18,1,1,52,32,13,6.1,708,732
2,1,1,52,32,13,6.1,708,732
16,1,1,52,32,13,6.1,708,732
15,1,1,52,32,13,6.1,708,732
20,1,1,52,32,13,6.1,708,732
3,1,1,52,32,13,6.1,708,732
16,1,1,52,32,13,6.1,708,732
12,1,1,52,32,13,6.1,708,732
6,1,1,52,32,13,6.1,708,732
15,1,1,52,32,13,6.1,708,732
23,1,1,52,32,13,6.1,708,732
18,1,1,52,32,13,6.1,708,732
4,1,1,52,32,13,6.1,708,732
21,1,1,52,32,13,6.1,708,732
3,1,1,52,32,13,6.1,708,732
5,1,1,52,32,13,6.1,708,732
21,1,1,52,32,13,6.1,708,732
20,0,1,52,32,13,6.1,708,732
22,0,1,52,32,13,6.1,708,732
10,1,1,52,32,13,6.1,708,732
10,1,1,52,32,13,6.1,708,732
23,1,1,52,32,13,6.1,708,732
15,1,1,52,32,13,6.1,708,732
22,1,1,52,32,13,6.1,708,732
1,1,1,52,32,13,6.1,708,732
15,0,1,52,32,13,6.1,708,732
23,0,1,52,32,13,6.1,708,732
3,0,1,52,32,13,6.1,708,732
23,0,1,52,32,13,6.1,708,732
23,0,1,52,32,13,6.1,708,732
16,0,1,52,32,13,6.1,708,732
16,0,1,52,32,13,6.1,708,732
20,1,1,52,32,13,6.1,708,732
23,1,1,52,32,13,6.1,708,732
13,1,1,52,32,13,6.1,708,732
21,1,1,52,32,13,6.1,708,732
20,1,1,52,32,13,6.1,708,732
8,1,1,52,32,13,6.1,708,732
20,1,1,52,32,13,6.1,708,732
21,1,1,52,32,13,6.1,708,732
16,1,1,52,32,13,6.1,708,732
16,1,1,52,32,13,6.1,708,732
12,1,1,52,32,13,6.1,708,732
1,1,1,52,32,13,6.1,708,732
16,1,1,52,32,13,6.1,708,732
23,1,1,52,32,13,6.1,708,732
15,1,1,52,32,13,6.1,708,732
12,1,0,52,32,13,6.1,708,732
7,1,0,52,32,13,6.1,708,732
18,1,0,52,32,13,6.1,708,732
16,1,1,52,32,13,6.1,708,732
10,1,1,52,32,13,6.1,708,732
18,1,1,52,32,13,6.1,708,732
0,1,1,52,32,13,6.1,708,732
0,1,1,52,32,13,6.1,708,732
12,1,1,52,32,13,6.1,708,732
20,1,1,52,32,13,6.1,708,732
21,1,1,52,32,13,6.1,708,732
15,1,1,52,32,13,6.1,708,732
9,0,1,52,32,13,6.1,708,732
9,0,1,52,32,13,6.1,708,732
2,1,1,52,32,13,6.1,708,732
21,0,1,52,32,13,6.1,708,732
13,0,1,52,32,13,6.1,708,732
14,1,1,52,32,13,6.1,708,732
12,1,1,52,32,13,6.1,708,732
0,1,1,52,32,13,6.1,708,732
12,1,1,52,32,13,6.1,708,732
16,1,0,52,32,13,6.1,708,732
19,1,1,52,32,13,6.1,708,732
15,1,1,52,32,13,6.1,708,732
23,1,1,52,32,13,6.1,708,732
10,1,1,52,32,13,6.1,708,732
14,1,1,52,32,13,6.1,708,732
3,1,1,52,32,13,6.1,708,732
4,1,1,52,32,13,6.1,708,732
0,1,1,52,32,13,6.1,708,732
15,1,1,52,32,13,6.1,708,732
12,1,0,52,32,13,6.1,708,732
13,1,1,52,32,13,6.1,708,732
1,1,1,52,32,13,6.1,708,732
7,1,1,52,32,13,6.1,708,732
8,0,0,52,32,13,6.1,711,729
12,0,0,52,32,13,6.1,711,729
19,1,0,52,32,13,6.1,711,729
8,1,0,52,32,13,6.1,711,729
3,1,0,52,32,13,6.1,711,729
12,1,0,52,32,13,6.1,711,729
16,1,0,52,32,13,6.1,711,729
11,1,0,52,32,13,6.1,711,729
3,0,1,52,32,13,6.1,711,729
18,0,1,52,32,13,6.1,711,729
3,0,1,52,32,13,6.1,711,729
18,0,1,52,32,13,6.1,711,729
18,0,1,52,32,13,6.1,711,729
10,0,1,52,32,13,6.1,711,729
8,0,1,52,32,13,6.1,711,729
11,0,1,52,32,13,6.1,711,729
1,0,1,52,32,13,6.1,711,729
18,0,1,52,32,13,6.1,711,729
9,0,1,52,32,13,6.1,711,729
12,0,1,52,32,13,6.1,711,729
2,0,1,52,32,13,6.1,711,729
0,0,1,52,32,13,6.1,711,729
3,0,1,52,32,13,6.1,711,729
9,0,1,52,32,13,6.1,711,729
21,0,1,52,32,13,6.1,711,729
5,0,1,52,32,13,6.1,711,729
19,0,1,52,32,13,6.1,711,729
7,0,1,52,32,13,6.1,711,729
0,0,1,52,32,13,6.1,711,729
3,1,1,52,32,13,6.1,711,729
0,1,1,52,32,13,6.1,711,729
13,1,1,52,32,13,6.1,711,729
0,1,1,52,32,13,6.1,711,729
0,1,1,52,32,13,6.1,711,729
13,1,1,52,32,13,6.1,711,729
15,1,1,52,32,13,6.1,711,729
12,1,1,52,32,13,6.1,711,729
8,1,1,52,32,13,6.1,711,729
19,1,1,52,32,13,6.1,711,729
14,1,1,52,32,13,6.1,711,729
13,1,1,52,32,13,6.1,711,729
11,1,1,52,32,13,6.1,711,729
1,1,1,52,32,13,6.1,711,729
18,1,1,52,32,13,6.1,711,729
2,1,1,52,32,13,6.1,711,729
19,1,1,52,32,13,6.1,711,729
12,1,1,52,32,13,6.1,711,729
16,1,1,52,32,13,6.1,711,729
11,1,1,52,32,13,6.1,711,729
6,1,1,52,32,13,6.1,711,729
3,1,1,52,32,13,6.1,711,729
18,1,1,52,32,13,6.1,711,729
2,1,1,52,32,13,6.1,711,729
